lat_rad,lon_rad,u,v,k
0.05878152769055181,-1.3061631159571248,7581029378,7581029345,0
0.05878017942370466,-1.3061570526833035,7581029378,7581029380,0
0.05876952767927973,-1.3061657025350761,7581029378,7581029321,0
0.058783427481442614,-1.306152051442332,7581029380,7581029381,0
0.058773227777293956,-1.3061517241930969,7581029380,7581029348,0
0.05878017942370466,-1.3061570526833035,7581029380,7581029378,0
0.058783427481442614,-1.306152051442332,7581029381,7581029380,0
0.05879130415235686,-1.3061410768119954,7581029381,7581029330,0
0.05879556013773785,-1.3061485564205046,7581029381,7581029385,0
0.058813771775817786,-1.306148354834976,7581029385,7581029331,0
0.05880161119425451,-1.30613887246115,7581029385,7581029330,0
0.05879556013773785,-1.3061485564205046,7581029385,7581029381,0
0.058813771775817786,-1.306148354834976,7581029331,7581029385,0
0.05860361929857903,-1.3062512184324364,7581029390,7581029318,0
0.05873632191759591,-1.3061973296464515,7581029390,7581029392,0
0.05874499533131369,-1.3061810282712378,7581029390,7581029321,0
0.05873632191759591,-1.3061973296464515,7581029392,7581029390,0
0.06131117736513048,-1.3059964457402056,7596038677,7596038605,0
0.06136134249115594,-1.3058015264966782,7596038677,7596090323,0
0.06130281462001957,-1.3060679998762141,7596038677,7596038612,0
0.06005512411632936,-1.304760683689288,6697712155,6697712014,0
0.059467442959250216,-1.3052965486388695,6697712155,7658778334,0
0.059845037088937555,-1.3048697606588853,6697712155,7656593263,0
0.06171105149538416,-1.3055825033835164,7596049956,7596049973,0
0.062143257850031025,-1.3054672400943854,7606512678,7606548672,0
0.05733627987816988,-1.30430511173928,7658791975,7658792314,0
0.061281445681322766,-1.3061477989476091,7593227816,7593227823,0
0.06114075381765487,-1.3061931609275332,7593227816,7593217635,0
0.06123649559910228,-1.3061117064113426,7593227816,7593246518,0
0.06059619712839862,-1.3039688103543658,7656466474,9853867869,0
0.060257804839040335,-1.3039632750426433,7656466474,7656549075,0
0.06032849416440461,-1.3043147267581294,7656466474,6697712014,0
0.06104370216660386,-1.3063338972970973,7593264171,6184686837,0
0.06106597867651168,-1.3063347402911256,7593264171,583618361,0
0.061034999954953414,-1.306308571696986,7593264171,7593242615,0
0.06129191242084698,-1.3061518009875839,7593227823,7593227829,0
0.061281445681322766,-1.3061477989476091,7593227823,7593227816,0
0.06129808128708815,-1.306135510084346,7593227823,7596038612,0
0.061351440365644744,-1.306159946439203,7593227829,7593227853,0
0.06129191242084698,-1.3061518009875839,7593227829,7593227823,0
0.0612916078608925,-1.306176466853238,7593227829,7596038632,0
0.061834215017374274,-1.305601142627263,7596049973,7606548672,0
0.06156921644105621,-1.3055925268094104,7596049973,7596090323,0
0.06171105149538416,-1.3055825033835164,7596049973,7596049956,0
0.06139721686126605,-1.3060593220991734,7596038717,7596038739,0
0.06137989097778151,-1.305976014043317,7596038718,7596038739,0
0.061417533366423895,-1.3061644171000824,7593227853,7073963995,0
0.06135760923188592,-1.306143655535965,7593227853,7596038612,0
0.061351440365644744,-1.306159946439203,7593227853,7593227829,0
0.0590029227061673,-1.3056071500505484,7656852559,7656852560,0
0.059007663020415706,-1.3056165783191676,7656852559,6697712281,0
0.05901125927133944,-1.3056139132013995,7656852559,7656852578,0
0.0590029227061673,-1.3056071500505484,7656852560,7656852559,0
0.059001618072551436,-1.3056009619856854,7656852560,7656852583,0
0.058996433572008386,-1.3056048889765022,7656852560,7656852566,0
0.06139721686126605,-1.3060593220991734,7596038739,7596038717,0
0.06137989097778151,-1.305976014043317,7596038739,7596038718,0
0.06141875335157104,-1.3060593081365393,7596038739,7073963968,0
0.05898963638723649,-1.305622459206082,7656852563,7656852572,0
0.058989920875904565,-1.3056246391223176,7656852563,7656852574,0
0.058971875044103575,-1.3056128084079832,7656852563,6697712296,0
0.06142714140395612,-1.3061474830430146,7596038741,7073963987,0
0.06142879423075776,-1.3061621586440302,7596038741,7073963995,0
0.0614368349626217,-1.3061588241924942,7596038741,7596038745,0
0.058996433572008386,-1.3056048889765022,7656852566,7656852560,0
0.0589916539878518,-1.3056128153893003,7656852566,7656852572,0
0.05899301185400985,-1.3055988449013025,7656852566,7656852575,0
0.0614368349626217,-1.3061588241924942,7596038745,7596038741,0
0.05898963638723649,-1.305622459206082,7656852572,7656852563,0
0.058991531814804155,-1.3056237568583808,7656852572,7656852574,0
0.0589916539878518,-1.3056128153893003,7656852572,7656852566,0
0.05899420914987672,-1.30562620904598,7656852574,6697712283,0
0.058991531814804155,-1.3056237568583808,7656852574,7656852572,0
0.058989920875904565,-1.3056246391223176,7656852574,7656852563,0
0.0589981963545529,-1.3055949179104858,7656852575,7656852583,0
0.05899889361358907,-1.305584624831222,7656852575,7658785153,0
0.05899301185400985,-1.3055988449013025,7656852575,7656852566,0
0.05901268695066758,-1.3056242752211689,7656852576,6697712281,0
0.05902568005428405,-1.305622459206082,7656852576,6697712277,0
0.059016283201591316,-1.305621610103401,7656852576,7656852578,0
0.05661248572871545,-1.30602158895341,7670957665,7658788561,0
0.056077537076991424,-1.3058622369020443,7670957665,7658788273,0
0.05643440803980522,-1.3054226696212772,7670957665,7670987544,0
0.05901125927133944,-1.3056139132013995,7656852578,7656852559,0
0.05902160820113916,-1.3056139219280458,7656852578,7656852581,0
0.059016283201591316,-1.305621610103401,7656852578,7656852576,0
0.06114075381765487,-1.3061931609275332,7593217635,7593227816,0
0.06100987506770633,-1.306260103903658,7593217635,7593242615,0
0.06096562486251589,-1.3062006510080184,7593217635,7593305015,0
0.058396194770961134,-1.3052386778841965,9270681698,9117052325,0
0.058396194770961134,-1.3052386778841965,9270681698,9117052325,1
0.05831011076892965,-1.3051448158223535,9270681698,7658792758,0
0.06149048027517562,-1.306244519858767,7589681765,7073963933,0
0.05903002243346302,-1.3056104783934317,7656852582,7656852581,0
0.059040930741287974,-1.3056212776181786,7656852582,7658778334,0
0.05903506032634889,-1.305608753135466,7656852582,7656871260,0
0.05903529070981016,-1.3056166559863192,7656852582,6697712277,0
0.059014083214069174,-1.3056023966463306,7656852581,7656852583,0
0.05903002243346302,-1.3056104783934317,7656852581,7656852582,0
0.05902160820113916,-1.3056139219280458,7656852581,7656852578,0
0.0589981963545529,-1.3055949179104858,7656852583,7656852575,0
0.059014083214069174,-1.3056023966463306,7656852583,7656852581,0
0.059001618072551436,-1.3056009619856854,7656852583,7656852560,0
0.06280503870583286,-1.3038589514772636,7653643888,7653635856,0
0.06272381893642666,-1.3037889899541975,7653643888,7653643903,0
0.06275515195982309,-1.303771645744756,7653643888,7656648665,0
0.06103342479530348,-1.305462077410458,7606648947,7606654607,0
0.06103927862961467,-1.3054428211928204,7606648947,7606641478,0
0.06103460900120096,-1.3054418804603538,7606648947,7606654598,0
0.0591836140256324,-1.3039522593970692,9384280180,7656848667,0
0.06325298793033271,-1.3026917258880781,9408626815,6697805556,0
0.06272381893642666,-1.3037889899541975,7653643903,7653643888,0
0.06268211603927952,-1.3038040530183068,7653643903,7656660195,0
0.06267409188804347,-1.3037916027120877,7653643903,6697805783,0
0.05684092052986885,-1.3047947394263177,7658791043,7670987544,0
0.05692567022768719,-1.3046732933083114,7658791043,7667590355,0
0.057224765556272206,-1.3046363874486135,7658791043,7658792314,0
0.061038440871573715,-1.305428509492954,7606654598,7606641463,0
0.06103460900120096,-1.3054418804603538,7606654598,7606648947,0
0.0610203505338768,-1.3054189983211955,7606654598,7606654605,0
0.058937116812050105,-1.3055347642651514,2623017877,2623017878,0
0.05892264890521569,-1.3055325119177514,2623017877,5976672608,0
0.05893115563998992,-1.3055265891429346,2623017877,2623017909,0
0.05892846346961872,-1.3055408449922652,2623017877,2623017884,0
0.05833129906604886,-1.3048941533805114,7656897674,6698375520,0
0.057971317926508024,-1.3042425224869745,7656897674,6698375890,0
0.058587648663258655,-1.3044735194314698,7656897674,7656848667,0
0.0610203505338768,-1.3054189983211955,7606654605,7606654598,0
0.06103342479530348,-1.305462077410458,7606654607,7606648947,0
0.0612284400319397,-1.3055303433461558,7606654607,7596090323,0
0.061031061619496285,-1.3054795874261784,7606654607,7606654614,0
0.059041913361656845,-1.3056255702554735,6697712277,7658778334,0
0.05902568005428405,-1.305622459206082,6697712277,7656852576,0
0.05903529070981016,-1.3056166559863192,6697712277,7656852582,0
0.061031061619496285,-1.3054795874261784,7606654614,7606654607,0
0.05901268695066758,-1.3056242752211689,6697712281,7656852576,0
0.059007663020415706,-1.3056165783191676,6697712281,7656852559,0
0.05900344455961364,-1.3056255309855656,6697712281,6697712283,0
0.06262447828606164,-1.303893388568735,7656645785,7656645789,0
0.05899420914987672,-1.30562620904598,6697712283,7656852574,0
0.05899689433893091,-1.3056298585294461,6697712283,7666879701,0
0.05900344455961364,-1.3056255309855656,6697712283,6697712281,0
0.06261899969753965,-1.3038873968534126,7656645789,7656606155,0
0.06262447828606164,-1.303893388568735,7656645789,7656645785,0
0.06261857383720215,-1.3038925586646755,7656645789,7656645790,0
0.06261857383720215,-1.3038925586646755,7656645790,7656645789,0
0.058971875044103575,-1.3056128084079832,6697712296,7656852563,0
0.058946916835800056,-1.305596361297777,6697712296,5976672594,0
0.05895379430571754,-1.3055980027799385,6697712296,2623017905,0
0.05662039294289161,-1.3048870280738398,7671023287,7670987544,0
0.062143257850031025,-1.3054672400943854,7606548672,7606512678,0
0.061834215017374274,-1.305601142627263,7606548672,7596049973,0
0.06198610491352296,-1.305631683271179,7606548672,7606577657,0
0.06003563838789547,-1.30384104090848,7656549057,7656549069,0
0.06338360575355809,-1.303448539921651,7653647042,7653647064,0
0.0636164588557129,-1.3027121314050278,7653522628,6697805751,0
0.058917652027567234,-1.305561317704391,2623017890,5976672610,0
0.05892364985154172,-1.305569955338859,2623017890,2623017896,0
0.05893290009657728,-1.3055637821092947,2623017890,2623017889,0
0.058926026989982935,-1.3055552614118866,2623017890,2623017884,0
0.05995332342438366,-1.30392355745752,7656549069,7656566597,0
0.060059513619398125,-1.303853219816,7656549069,7656549075,0
0.06003563838789547,-1.30384104090848,7656549069,7656549057,0
0.05889289278679844,-1.3055577223261317,2623017891,7666969891,0
0.058902307965448326,-1.3055590391770522,2623017891,5976672610,0
0.058895802250661516,-1.3055506685779599,2623017891,2623017885,0
0.058876546033024266,-1.3054997285257464,7666879696,2623017903,0
0.058883383360368954,-1.3054878541781807,7666879696,5976672597,0
0.058891506995372364,-1.3054976629285766,7666879696,7666879716,0
0.05711029813728016,-1.3061510051174452,7658788561,7658788686,0
0.05661248572871545,-1.30602158895341,7658788561,7670957665,0
0.0570017281858306,-1.306115403891363,7658788561,7669799129,0
0.057971317926508024,-1.3042425224869745,6698375890,7656897674,0
0.05763432015522207,-1.3036839281145443,6698375890,7658787656,0
0.05774661551196,-1.3038222000792046,6698375890,7667171068,0
0.05692567022768719,-1.3046732933083114,7667590355,7658791043,0
0.060059513619398125,-1.303853219816,7656549075,7656549069,0
0.060257804839040335,-1.3039632750426433,7656549075,7656466474,0
0.06008702349906807,-1.3038521446931808,7656549075,7656563417,0
0.05888907313373046,-1.305533080022423,7666879700,7658785135,0
0.05899689433893091,-1.3056298585294461,7666879701,6697712283,0
0.06339153740234378,-1.3036204478716553,7653647064,7653608383,0
0.06338360575355809,-1.303448539921651,7653647064,7653647042,0
0.06309172299810693,-1.3037116334710905,7653647064,7653635856,0
0.06008702349906807,-1.3038521446931808,7656563417,7656549075,0
0.058886339075457206,-1.3054795027777095,7666879704,5976672597,0
0.058883241116034914,-1.3054811538591822,7666879707,5976672597,0
0.05887179175614183,-1.305507119122464,7666879708,2623017903,0
0.05887077422918792,-1.305515279409382,7666879708,5976672603,0
0.058866481591892644,-1.3055085092772134,7666879708,7666879709,0
0.058866481591892644,-1.3055085092772134,7666879709,7666879708,0
0.059467442959250216,-1.3052965486388695,7658778334,6697712155,0
0.059041913361656845,-1.3056255702554735,7658778334,6697712277,0
0.059040930741287974,-1.3056212776181786,7658778334,7656852582,0
0.0570017281858306,-1.306115403891363,7669799129,7658788561,0
0.05891246665435956,-1.3054954149445004,7666879712,7666879713,0
0.05890300871514301,-1.3054870199107982,7666879712,5976672598,0
0.05891851422021772,-1.305497861023447,7666879712,2623017913,0
0.05891442665910956,-1.305502069884938,7666879713,2623017913,0
0.058906366728623843,-1.3054988768050715,7666879713,5976672612,0
0.05891246665435956,-1.3054954149445004,7666879713,7666879712,0
0.05747517143471434,-1.3061697543169348,7670662364,7658788764,0
0.06266606162815504,-1.3038102402105052,7656660195,6697805783,0
0.06266073924660108,-1.3038398933544966,7656660195,7656648682,0
0.06268211603927952,-1.3038040530183068,7656660195,7653643903,0
0.058903130888190644,-1.3054997826309533,7666879716,5976672612,0
0.058891506995372364,-1.3054976629285766,7666879716,7666879696,0
0.058902647431987844,-1.3055087274433697,7666879716,2623017902,0
0.05894649533878569,-1.3055811027567916,2623017894,2623017895,0
0.058959398557945686,-1.3055827424936237,2623017894,5976672607,0
0.05895289633381739,-1.3055879514287763,2623017894,2623017905,0
0.058954781289409536,-1.3055749644338124,2623017894,2623017888,0
0.058661081646207064,-1.3054663141972171,7658792678,9117052325,0
0.05728075571867618,-1.3060940838218853,7669855462,7658788686,0
0.058930716689683034,-1.3055786924570945,2623017896,2623017895,0
0.05892364985154172,-1.305569955338859,2623017896,2623017890,0
0.05891637357389015,-1.305568714409761,2623017896,5976672610,0
0.05901707994439485,-1.3056846854299036,2623017896,7658785707,0
0.05897069694685848,-1.30559229468062,7666879722,7666879724,0
0.05896978675765356,-1.3055879889533553,7666879722,5976672607,0
0.05897537093859531,-1.3055951779645443,7666879722,7666969893,0
0.0589673982745722,-1.3055938078810814,7666879723,7666879724,0
0.0589673982745722,-1.3055938078810814,7666879724,7666879723,0
0.05897069694685848,-1.30559229468062,7666879724,7666879722,0
0.058965778609026354,-1.3055876180708892,7666879724,5976672607,0
0.06240478409380224,-1.3038819845874023,7656451314,6697805819,0
0.0619992315348272,-1.303964236719061,7656451314,2609860513,0
0.06225329998670464,-1.3036955537526922,7656451314,7656431061,0
0.06359835019205884,-1.3026134443804676,6697805556,2623025647,0
0.06341176489570977,-1.3028034103795778,6697805556,6697805751,0
0.06325298793033271,-1.3026917258880781,6697805556,9408626815,0
0.06104370216660386,-1.3063338972970973,6184686837,7593264171,0
0.06102107746351026,-1.3063092113601569,6184686837,7593242615,0
0.05766357274615012,-1.306107403302072,7658789109,7658788764,0
0.05777959438084107,-1.3058322102575928,7658789109,7658789289,0
0.05774661551196,-1.3038222000792046,7667171068,6698375890,0
0.061621359897788795,-1.3040631672170517,6697676047,6697676048,0
0.061626560978959743,-1.3040571283778397,6697676047,7656410498,0
0.06167887984128215,-1.3040498931154259,6697676047,2609860513,0
0.061621359897788795,-1.3040631672170517,6697676048,6697676047,0
0.06161505838652447,-1.304068032322342,6697676048,7656410517,0
0.06161333487388813,-1.3040593283653619,6697676048,6697676051,0
0.06309172299810693,-1.3037116334710905,7653635856,7653647064,0
0.06280503870583286,-1.3038589514772636,7653635856,7653643888,0
0.06281478200638212,-1.3040247656101847,7653635856,7656624537,0
0.06160188551399504,-1.3040511514978164,6697676051,7656397774,0
0.061610268330392376,-1.3040643418236386,6697676051,7656410517,0
0.06152907474092497,-1.3041288945713527,6697676051,4255253294,0
0.06161333487388813,-1.3040593283653619,6697676051,6697676048,0
0.05684092052986885,-1.3047947394263177,7670987544,7658791043,0
0.05662039294289161,-1.3048870280738398,7670987544,7671023287,0
0.05643440803980522,-1.3054226696212772,7670987544,7670957665,0
0.0591836140256324,-1.3039522593970692,7656848667,9384280180,0
0.05882101052889044,-1.3047604192719064,7656848667,7658785708,0
0.058587648663258655,-1.3044735194314698,7656848667,7656897674,0
0.05894917703718139,-1.305522190040555,7666969889,2623017900,0
0.058951723472560044,-1.3055247015693487,7666969889,7666969890,0
0.05895570282325459,-1.3055305170064164,7666969889,2623017879,0
0.058951723472560044,-1.3055247015693487,7666969890,7666969889,0
0.058886112182654445,-1.3055563155907548,7666969891,7658785131,0
0.05889289278679844,-1.3055577223261317,7666969891,2623017891,0
0.058890574989551796,-1.3055539279803379,7666969891,7666969892,0
0.058890574989551796,-1.3055539279803379,7666969892,7666969891,0
0.05897537093859531,-1.3055951779645443,7666969893,7666879722,0
0.06124686634551763,-1.304815925105443,4255253294,7606641478,0
0.06152907474092497,-1.3041288945713527,4255253294,6697676051,0
0.060836260185693436,-1.3043803066321085,4255253294,6697712014,0
0.06123649559910228,-1.3061117064113426,7593246518,7593227816,0
0.061043110499987424,-1.3054294502254211,7606641463,7606641478,0
0.06103946101652151,-1.305404821884346,7606641463,7606641470,0
0.061038440871573715,-1.305428509492954,7606641463,7606654598,0
0.05830532420345605,-1.3051013798132591,7658792758,7658789868,0
0.05831011076892965,-1.3051448158223535,7658792758,9270681698,0
0.057924255123228,-1.304954561843917,7658792758,7667249537,0
0.06106597867651168,-1.3063347402911256,583618361,7593264171,0
0.06103946101652151,-1.305404821884346,7606641470,7606641463,0
0.05995332342438366,-1.30392355745752,7656566597,7656549069,0
0.061043110499987424,-1.3054294502254211,7606641478,7606641463,0
0.06103927862961467,-1.3054428211928204,7606641478,7606648947,0
0.06124686634551763,-1.304815925105443,7606641478,4255253294,0
0.06261899969753965,-1.3038873968534126,7656606155,7656645789,0
0.06261073120020832,-1.3038837403886296,7656606155,7656606152,0
0.06262562409471559,-1.3038827891841873,7656606155,7656648678,0
0.05763432015522207,-1.3036839281145443,7658787656,6698375890,0
0.06182271940625601,-1.3037879724272434,6697804107,2609860513,0
0.05734197226952526,-1.306165330779946,7658788686,7658788764,0
0.05711029813728016,-1.3061510051174452,7658788686,7658788561,0
0.05728075571867618,-1.3060940838218853,7658788686,7669855462,0
0.058938585506615654,-1.3055852400597834,5976672594,2623017895,0
0.058944986501647346,-1.3055920887317682,5976672594,2623017905,0
0.058946916835800056,-1.305596361297777,5976672594,6697712296,0
0.058886339075457206,-1.3054795027777095,5976672597,7666879704,0
0.058887561678598224,-1.305482325847775,5976672597,5976672598,0
0.058883241116034914,-1.3054811538591822,5976672597,7666879707,0
0.058883383360368954,-1.3054878541781807,5976672597,7666879696,0
0.058887561678598224,-1.305482325847775,5976672598,5976672597,0
0.05889690878940729,-1.3054904817713695,5976672598,5976672612,0
0.05890300871514301,-1.3054870199107982,5976672598,7666879712,0
0.058877993783638796,-1.305523699750358,5976672603,7658785134,0
0.058865730227649654,-1.3055212091655155,5976672603,2623017875,0
0.05887077422918792,-1.305515279409382,5976672603,7666879708,0
0.058869199069538,-1.3055291800842095,5976672603,5976672604,0
0.05903506032634889,-1.305608753135466,7656871260,7656852582,0
0.06059619712839862,-1.3039688103543658,9853867869,7656466474,0
0.058962592510476836,-1.3055535134646405,5976672606,2623017882,0
0.058970116624882184,-1.3055545833514721,5976672606,2623017881,0
